Actual,Predicted,Anomaly_Score,Explanation
1,1,-0.026304119812721016,
1,1,-0.13850837187852982,
1,1,-0.056787814148013094,
1,1,-0.1616672931603439,High packet rate (possible DoS)
1,0,0.023739390709772767,
0,0,0.02499910840430658,Data imbalance (possible exfiltration)
1,1,-0.22474301472392477,High packet rate (possible DoS)
0,0,0.025223456570999614,High packet rate (possible DoS)
0,0,0.08339959769214927,Traffic spike detected
1,1,-0.22474301472392477,High packet rate (possible DoS)
1,1,-0.157508461234116,
1,1,-0.18038880804067847,High packet rate (possible DoS)
0,0,0.09246312213320684,
0,0,0.0915736546771948,Traffic spike detected
1,1,-0.22653657455622922,High packet rate (possible DoS)
0,0,0.09152087710831036,
1,1,-0.09556539974544309,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.039313223162269484,Data imbalance (possible exfiltration)
1,1,-0.1909390458642516,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09303833579184773,
0,0,0.08933204645907783,
1,1,-0.15439960408412035,High packet rate (possible DoS)
1,1,-0.16350620842281305,High error rate (suspicious behavior)
0,0,0.0928752714185232,
1,1,-0.16247670125582603,High packet rate (possible DoS)
1,1,-0.16218428981791633,High packet rate (possible DoS)
0,0,0.08683619709958773,
1,1,-0.1111566578369848,
1,1,-0.1580685209251258,High packet rate (possible DoS)
0,0,0.09364169451411919,
1,1,-0.14454283762305287,High packet rate (possible DoS)
1,1,-0.20044824028443609,High packet rate (possible DoS)
0,1,-0.10928253514486841,
0,0,0.0886144211140466,
1,0,0.007559541335561637,Data imbalance (possible exfiltration)
0,0,0.08448947912232213,
0,0,0.07964956138182144,
1,1,-0.12051733005486331,
1,1,-0.15652943259009788,High packet rate (possible DoS)
1,1,-0.09598470215303401,
0,0,0.08115218814649044,Traffic spike detected
0,0,0.08028219917680823,
1,1,-0.0187895082312049,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08305856657522254,
0,0,0.09147084574851572,
1,1,-0.15174530453886903,High packet rate (possible DoS)
0,1,-0.1146572064775323,High packet rate (possible DoS)
1,1,-0.11339271532829887,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.16323252989872072,High error rate (suspicious behavior)
0,0,0.088575997893247,
0,0,0.0850723925169875,Traffic spike detected
1,1,-0.05621239684717272,
1,1,-0.1639785199905528,High packet rate (possible DoS)
0,0,0.027389928123543406,Traffic spike detected
0,1,-0.07714011288894446,High packet rate (possible DoS)
0,1,-0.07677568913001842,High packet rate (possible DoS)
0,0,0.0878095988769767,Traffic spike detected
0,0,0.09019748881181866,
0,0,0.09099239209040422,
1,1,-0.07662377971972079,
1,1,-0.1951288454455593,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.16888619495001633,High packet rate (possible DoS)
1,1,-0.037635604838198,
0,0,0.08895985856930144,Traffic spike detected
1,1,-0.016157318070989524,
0,0,0.07881210517709247,
0,0,0.09250140299377113,
0,0,0.09379794329797292,
1,1,-0.15816629143011474,
1,1,-0.1909939829752645,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08938852055667501,
0,0,0.09303022078780027,
1,1,-0.02081291803935842,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.161592453232968,
0,0,0.015427130524798771,High packet rate (possible DoS)
1,1,-0.014096657157694259,
0,0,0.08095386546481692,
1,1,-0.04456645055542019,
1,1,-0.1398614491563107,High packet rate (possible DoS)
0,0,0.08574807078227492,
1,1,-0.16620305815799596,
1,0,0.04115449733169557,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.15754288383149018,High packet rate (possible DoS)
0,1,-0.07577338004883477,
0,1,-0.0171975802971594,Data imbalance (possible exfiltration)
0,0,0.02707296632639089,High packet rate (possible DoS)
1,1,-0.21051090303164555,High packet rate (possible DoS)
1,1,-0.14397925579011073,High packet rate (possible DoS)
1,0,0.02099380237525722,
0,0,0.08640379109261753,Traffic spike detected
1,1,-0.223883248056716,High packet rate (possible DoS)
1,0,0.03877292343709182,
1,1,-0.15958942243185892,High packet rate (possible DoS)
1,1,-0.199008882790757,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.09290424051408286,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.04766494957946743,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.2524222922196985,High packet rate (possible DoS)
1,1,-0.21730191031969393,High packet rate (possible DoS)
1,0,0.0081885701514402,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.22783407302875203,High packet rate (possible DoS)
1,1,-0.10066594174127508,
1,1,-0.15364882802654434,High error rate (suspicious behavior)
1,1,-0.15141428132552737,High packet rate (possible DoS)
0,1,-0.010720705922264706,Data imbalance (possible exfiltration)
0,0,0.08796125001738314,Traffic spike detected
0,0,0.03831866907906539,Data imbalance (possible exfiltration)
1,0,0.007089077339697547,Data imbalance (possible exfiltration)
1,1,-0.03207429629471514,
1,1,-0.09751512562691178,Data imbalance (possible exfiltration)
0,0,0.009578510936238627,Data imbalance (possible exfiltration)
0,0,0.08873073984490265,
0,0,0.02701450005199968,High packet rate (possible DoS)
0,0,0.06801783993203664,Traffic spike detected
1,1,-0.16232964974437947,High packet rate (possible DoS)
0,0,0.09196061912976972,
1,0,0.019559527264499554,
1,1,-0.17640122872943387,High packet rate (possible DoS)
1,1,-0.014829222030407263,Data imbalance (possible exfiltration)
1,1,-0.018826602381956048,
0,0,0.08971885979097843,Traffic spike detected
0,0,0.05055213846543738,
0,0,0.08653096399642879,
0,1,-0.00812880595000165,
0,0,0.029718088489253114,"Data imbalance (possible exfiltration), Traffic spike detected"
0,1,-0.012632511933118595,Data imbalance (possible exfiltration)
1,0,0.035546483423186004,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.18729517778206517,
0,0,0.09034370248110679,Traffic spike detected
0,0,0.09234254767369643,
0,0,0.0882616089161995,
0,0,0.024383191772158974,Data imbalance (possible exfiltration)
1,1,-0.12034348658979255,
1,1,-0.1267069533470635,
0,1,-0.0774460172061352,High packet rate (possible DoS)
0,0,0.08688016141448124,
1,1,-0.10740512646724887,
1,1,-0.22697012645475267,High packet rate (possible DoS)
0,0,0.08885079840685539,
0,0,0.09236405344860577,
1,1,-0.1583156415099899,
1,1,-0.06513096427264348,
0,0,0.037375283558625905,High packet rate (possible DoS)
0,1,-0.005980443150364445,
0,0,0.08530801121166154,
1,1,-0.1779691148342769,High packet rate (possible DoS)
0,0,0.09332005109738611,Traffic spike detected
1,1,-0.1321939969139938,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08475674047469517,
1,0,0.020793201396690386,
1,0,0.02636079224593707,
0,0,0.08925075935600946,
0,0,0.08919866891371137,
1,1,-0.255649377266308,High packet rate (possible DoS)
0,1,-0.12639465989032206,High packet rate (possible DoS)
0,0,0.09210670864807374,
0,0,0.08641794469748948,
0,0,0.08194222990700106,Traffic spike detected
1,0,0.04633480261522871,Data imbalance (possible exfiltration)
1,1,-0.09390285969964718,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.08542182991134623,
1,0,0.02488338787789418,
1,1,-0.04490248025629506,
1,1,-0.14561788679964527,High error rate (suspicious behavior)
1,1,-0.14215930261589327,High error rate (suspicious behavior)
0,0,0.07885011719957125,
0,0,0.09195935403731048,Traffic spike detected
1,1,-0.13912700705095282,High packet rate (possible DoS)
0,1,-0.13241503264144894,
1,1,-0.15294099636469194,High error rate (suspicious behavior)
0,0,0.09345540701115412,
0,0,0.08911729099264215,
1,1,-0.16716963952408848,High packet rate (possible DoS)
0,0,0.09010308494341168,
1,1,-0.17012239192401468,High packet rate (possible DoS)
0,0,0.08356917989581897,
0,0,0.0871957840733571,
1,1,-0.18960337879239864,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.07976508623701628,
1,1,-0.1890683307455967,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.15902457326155195,High packet rate (possible DoS)
1,1,-0.15344448692500368,High packet rate (possible DoS)
0,0,0.08248235184014019,
0,0,0.0897210573466059,Traffic spike detected
1,1,-0.15948897678086305,High packet rate (possible DoS)
1,0,0.06589123802930391,
1,1,-0.04142821293547938,
1,1,-0.15736249483835563,High packet rate (possible DoS)
0,0,0.08704594414567701,
1,0,0.0010589124035825792,Data imbalance (possible exfiltration)
1,1,-0.10374242856814864,
0,0,0.08591930189601693,
1,1,-0.13542586168045645,
1,1,-0.1411638146524946,
0,0,0.08754399677876484,
1,1,-0.1999016536588205,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.16279850324430134,High packet rate (possible DoS)
0,0,0.09364049778627348,
0,0,0.026156249180204705,Data imbalance (possible exfiltration)
0,0,0.09354291517090096,
0,0,0.042671907078841664,Data imbalance (possible exfiltration)
0,0,0.031705599823834696,Data imbalance (possible exfiltration)
0,0,0.07497596873206108,Traffic spike detected
0,0,0.03302460737463592,
1,1,-0.2536225814277503,High packet rate (possible DoS)
0,0,0.08868666706957185,
1,1,-0.226034848092714,High packet rate (possible DoS)
1,1,-0.11549855948183485,High error rate (suspicious behavior)
0,0,0.08716370177389915,
0,0,0.08959218170501015,
1,1,-0.08493833094801556,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.025954502354219366,
0,0,0.08407358998844916,
0,0,0.07183490256583974,Traffic spike detected
1,1,-0.18867773628848405,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.14385158960941458,High packet rate (possible DoS)
0,0,0.0860835188314737,
1,1,-0.1577537606137296,High packet rate (possible DoS)
1,0,0.05727305404303745,
0,1,-0.035215723227265405,Data imbalance (possible exfiltration)
0,0,0.08778472137658822,Traffic spike detected
0,0,0.08349890987370989,
1,1,-0.1638588268806248,High packet rate (possible DoS)
0,0,0.08053110685843695,
1,1,-0.029471775359620922,
1,1,-0.08046468691523356,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.07268834331082874,
0,0,0.09046791026805912,
1,1,-0.02940517470544246,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.09091126880637013,
0,0,0.09263952559739858,Traffic spike detected
0,0,0.08973768724949532,
0,0,0.09066293698683725,Traffic spike detected
0,1,-0.07714011288894446,High packet rate (possible DoS)
1,1,-0.19193858909621642,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.051087893251858696,
1,1,-0.15948897678086305,High packet rate (possible DoS)
1,0,0.04737065018374298,
0,0,0.08159072781114973,Traffic spike detected
1,1,-0.12093203456955992,High error rate (suspicious behavior)
0,0,0.014403496448677833,Data imbalance (possible exfiltration)
1,0,0.06039050979817101,
1,1,-0.03604124395903535,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.15591551117922942,High packet rate (possible DoS)
0,0,0.07708255304620698,Traffic spike detected
1,0,0.010347306575278215,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.06802276309570465,
1,0,0.05272880659661561,
1,1,-0.16247670125582603,High packet rate (possible DoS)
0,0,0.016670941402658457,High packet rate (possible DoS)
1,1,-0.15395165498051488,
1,1,-0.030833941425966183,
0,0,0.07431664126002024,
0,0,0.08845806895469999,Traffic spike detected
1,1,-0.18866243082484013,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,1,-0.07615015288527421,High packet rate (possible DoS)
0,0,0.09218172006836112,
1,1,-0.19988718741836387,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08260403945677125,
1,1,-0.1549706404197042,
0,0,0.012208059902026613,High packet rate (possible DoS)
0,0,0.08421324276579895,
1,1,-0.11163538306060639,
1,1,-0.16598917175466,
0,0,0.0829422835957127,
1,0,0.056869670933406447,
0,0,0.0890033590158254,Traffic spike detected
1,1,-0.10966479996580125,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.09161291610949401,Traffic spike detected
0,1,-0.10453645140884493,High packet rate (possible DoS)
1,1,-0.10984098671906384,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08616064687170988,
0,0,0.09247781553504397,
1,1,-0.14014856896183825,High packet rate (possible DoS)
0,0,0.08224826638673904,
1,1,-0.15746637513794604,High packet rate (possible DoS)
1,1,-0.05890921962991502,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.13879891554514923,High packet rate (possible DoS)
0,0,0.08776107687391865,
1,1,-0.14454283762305287,High packet rate (possible DoS)
1,0,0.02064200447927561,Data imbalance (possible exfiltration)
1,1,-0.051080202829046795,Data imbalance (possible exfiltration)
0,0,0.09109736281570335,
0,0,0.09140360542934078,
0,0,0.027455834255779632,Data imbalance (possible exfiltration)
0,0,0.08697089003359149,
0,0,0.0816621957365754,
0,0,0.051958319809855824,
1,1,-0.15674043864844023,High packet rate (possible DoS)
1,1,-0.16227635150060027,High packet rate (possible DoS)
1,1,-0.03919542793177988,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.08736467367153522,Data imbalance (possible exfiltration)
1,1,-0.04458455967039099,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.09973714156906421,Data imbalance (possible exfiltration)
1,1,-0.06857898435997228,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.03798287615849277,
1,1,-0.19006476788142757,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09176577730175889,Traffic spike detected
1,1,-0.12548987731198036,"Data imbalance (possible exfiltration), Traffic spike detected"
1,0,0.032616269373987594,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.1672406012121127,High packet rate (possible DoS)
1,1,-0.14837337956920327,High packet rate (possible DoS)
1,0,0.04292190675666363,
1,0,0.06189601066896222,
1,0,0.0213180908265464,
1,0,0.00687730391982766,Data imbalance (possible exfiltration)
1,1,-0.22812094998945542,High packet rate (possible DoS)
1,1,-0.18313647733254368,High error rate (suspicious behavior)
1,0,0.029111602281978732,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.0046609950062814764,Data imbalance (possible exfiltration)
1,1,-0.19609908544387455,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.18877451640775644,High error rate (suspicious behavior)
1,1,-0.12466248844372019,Traffic spike detected
1,1,-0.05379566533543212,
1,1,-0.02761801062308572,
0,0,0.009587801169570975,High packet rate (possible DoS)
0,0,0.08645158086242472,
1,1,-0.14845860335342287,High packet rate (possible DoS)
1,1,-0.1843384349319851,High packet rate (possible DoS)
0,0,0.09149762408041867,Traffic spike detected
1,1,-0.09729157878040362,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.12212216584709878,High error rate (suspicious behavior)
0,0,0.08032543300066886,Traffic spike detected
1,1,-0.04264694848724587,
0,0,0.08862739828136029,Traffic spike detected
0,1,-0.03584754322578221,
1,1,-0.04812510546324611,
1,1,-0.20894727403689684,High packet rate (possible DoS)
0,1,-0.07714011288894446,High packet rate (possible DoS)
0,0,0.09181258176923535,
0,0,0.0919850869586763,
1,1,-0.026787178121982003,
1,1,-0.1613957829986078,High packet rate (possible DoS)
1,1,-0.19214378954900735,High packet rate (possible DoS)
1,1,-0.19180132380257486,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09022103976241047,
0,0,0.02190055825157533,High packet rate (possible DoS)
0,0,0.09266062311609335,
1,1,-0.20090253509709977,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09154760948943425,
1,0,0.005540461186107237,Data imbalance (possible exfiltration)
0,0,0.07917849452290654,
0,1,-0.0667185504879193,
0,0,0.09098677591181309,
1,1,-0.15976915169451378,
1,1,-0.02918660954205582,
0,0,0.07563805317502353,
1,1,-0.1791617254373924,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,1,-0.009591100396881824,
0,0,0.01626645104924712,
1,1,-0.006486796751764612,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.15746637513794604,High packet rate (possible DoS)
1,1,-0.15655365167429958,High packet rate (possible DoS)
1,1,-0.18960337879239864,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08858916065919564,
0,0,0.08317697118087625,
1,1,-0.10232956214558098,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.0919850869586763,
0,1,-0.15630697374443303,"High error rate (suspicious behavior), Traffic spike detected"
0,0,0.08274288458390383,
0,0,0.08844791267268015,
1,0,0.05725191332544638,
1,1,-0.10342793183110444,Data imbalance (possible exfiltration)
1,1,-0.18628353321733493,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.14892925860886375,High packet rate (possible DoS)
1,1,-0.19180132380257486,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.04224797791282742,Data imbalance (possible exfiltration)
1,1,-0.19747817367624299,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,0,0.046976742562513996,Data imbalance (possible exfiltration)
0,0,0.09015252602229146,
1,0,0.04498262858880486,
1,1,-0.0013920618950528096,Data imbalance (possible exfiltration)
1,1,-0.1571630649317004,High packet rate (possible DoS)
1,1,-0.10866754259499856,
0,0,0.08635422389126146,
0,0,0.061083360469565195,
1,1,-0.2000130856496004,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.058286764730250296,Data imbalance (possible exfiltration)
1,1,-0.14743050890995435,High error rate (suspicious behavior)
1,1,-0.17280965037064888,High packet rate (possible DoS)
0,0,0.08957255264230396,
0,0,0.09304980488510622,
1,1,-0.08407994810151204,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.08243833049030774,
0,1,-0.07714011288894446,High packet rate (possible DoS)
0,0,0.004375688762414953,
1,1,-0.19192513248120824,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,1,-0.013244353175543955,
1,1,-0.1721483744110781,High packet rate (possible DoS)
1,1,-0.13739516928001017,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.20648644819466144,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09324247047478079,
1,1,-0.17198253466801483,High error rate (suspicious behavior)
1,1,-0.0933906452705221,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.1274110210769438,
1,1,-0.11930718113093197,Data imbalance (possible exfiltration)
1,1,-0.1503504185971135,High packet rate (possible DoS)
0,0,0.08658813048695463,
1,0,0.04609641210701182,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.15917441912184738,High packet rate (possible DoS)
0,0,0.09364169451411919,
1,1,-0.17155672384825182,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.16957377113294703,
1,0,0.007675776270003376,Data imbalance (possible exfiltration)
1,1,-0.19746314551406086,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,0,0.03614536347640446,"Data imbalance (possible exfiltration), Traffic spike detected"
0,1,-0.13434160764117664,Traffic spike detected
1,1,-0.17368956562659144,
1,1,-0.010241169810981554,Data imbalance (possible exfiltration)
1,1,-0.029925522036327756,
1,1,-0.14688739650094151,High packet rate (possible DoS)
1,1,-0.22323418062458134,High packet rate (possible DoS)
1,1,-0.16748292265433828,High packet rate (possible DoS)
1,1,-0.04585782782151854,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.18655140377204182,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.19697120696254822,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.12788950360362195,Data imbalance (possible exfiltration)
0,0,0.08608339642652058,
0,0,0.0921366361120643,
0,0,0.09330529787914804,Traffic spike detected
1,0,0.020861824010415975,
1,1,-0.22768863653747518,High packet rate (possible DoS)
0,0,0.0015972743737927564,
0,0,0.07886806439538979,
0,0,0.09182409803210734,
0,0,0.08741795415719644,Traffic spike detected
0,0,0.09115467574803537,
0,0,0.011799356071833411,Data imbalance (possible exfiltration)
1,1,-0.12217034451647857,High error rate (suspicious behavior)
1,1,-0.22474301472392477,High packet rate (possible DoS)
0,1,-0.07714011288894446,High packet rate (possible DoS)
0,0,0.07976949346109918,Traffic spike detected
0,1,-0.07714011288894446,High packet rate (possible DoS)
1,1,-0.19697120696254822,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08624177228714008,
0,1,-0.07714011288894446,High packet rate (possible DoS)
0,0,0.08915587211022108,
1,1,-0.03556249599147626,
1,1,-0.12820863896840362,
1,1,-0.17807918452866744,High error rate (suspicious behavior)
0,0,0.08159854092250984,Traffic spike detected
1,0,0.014809985042204599,Data imbalance (possible exfiltration)
0,0,0.055531650804238386,Traffic spike detected
1,1,-0.15009597066453895,High packet rate (possible DoS)
0,0,0.08520507629363178,Traffic spike detected
0,0,0.021601092949000755,Data imbalance (possible exfiltration)
1,1,-0.027461702528553233,
1,1,-0.01611018640500994,Data imbalance (possible exfiltration)
1,1,-0.13912700705095282,High packet rate (possible DoS)
1,1,-0.13290074670764473,High packet rate (possible DoS)
0,0,0.06597643692491478,
0,0,0.08959203003950611,
0,0,0.08954462057140938,Traffic spike detected
1,1,-0.1222287438110149,High packet rate (possible DoS)
1,1,-0.20789842235663947,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08167468483631107,
1,1,-0.18492981471332237,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.03057591617728722,High packet rate (possible DoS)
0,0,0.09245746392646442,
0,0,0.0761809143162292,
1,1,-0.14468532751253727,High packet rate (possible DoS)
1,1,-0.16807036998456515,High packet rate (possible DoS)
1,1,-0.031931588501100006,Data imbalance (possible exfiltration)
1,0,0.04286887810404,"Data imbalance (possible exfiltration), Traffic spike detected"
1,0,0.0020761507300201543,
1,0,0.001783558411942776,Data imbalance (possible exfiltration)
0,0,0.0913987398268929,
0,1,-0.010504480268547611,Data imbalance (possible exfiltration)
0,0,0.09062875592312974,
1,1,-0.1773155003789788,High packet rate (possible DoS)
0,0,0.08780605797896318,
1,1,-0.10727936140288263,"Data imbalance (possible exfiltration), Traffic spike detected"
1,0,0.062420905407412686,
0,0,0.0740108019057526,Traffic spike detected
1,0,0.02289913111024916,
0,0,0.07551494353169808,
1,1,-0.043990044131993256,
1,1,-0.11137184708963077,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.06211621020426106,
0,0,0.03821126073824971,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.1804254085231336,High error rate (suspicious behavior)
0,0,0.0848090181241129,
0,0,0.09343008234813827,
1,1,-0.15674043864844023,High packet rate (possible DoS)
1,1,-0.15107916049146353,High packet rate (possible DoS)
0,0,0.08645749315979312,
0,0,0.09283317411287695,
0,0,0.004336773914400294,
0,0,0.09303833579184773,
1,1,-0.15746637513794604,High packet rate (possible DoS)
0,1,-0.007135357786558272,
0,0,0.09324247047478079,
1,1,-0.15258878700239475,High packet rate (possible DoS)
1,0,0.020625283988750964,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.031152921737043093,
1,1,-0.1571630649317004,High packet rate (possible DoS)
1,1,-0.19924244159473592,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.14575923592068885,High packet rate (possible DoS)
0,0,0.038965095415327666,Data imbalance (possible exfiltration)
1,0,0.030758067682202794,Data imbalance (possible exfiltration)
1,0,0.004218562441883289,
1,0,0.024356059265763952,
1,1,-0.021251804578989786,
1,1,-0.17169006897956895,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,1,-0.0330264879626222,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,1,-0.0711397251614948,High packet rate (possible DoS)
0,0,0.088255571455844,
0,0,0.03433321460175964,
0,0,0.07539695955508846,Traffic spike detected
1,1,-0.06092142277576329,"Data imbalance (possible exfiltration), Traffic spike detected"
0,1,-0.057930881657960676,
0,0,0.0625997307799242,Traffic spike detected
1,1,-0.05379566533543212,
0,0,0.09026797848120616,
1,1,-0.025181364124925554,
1,0,0.0058879925127712784,Data imbalance (possible exfiltration)
1,1,-0.11698096756691612,
1,0,0.05544100551358139,
1,1,-0.16212858984017797,
1,0,0.018401964321523523,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.039021577838533605,
1,0,0.04170344994613928,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08368404773433918,
1,1,-0.1472819974500481,High packet rate (possible DoS)
1,1,-0.1632590225864471,
0,0,0.09265450884993554,
0,0,0.08738119015275236,
0,1,-0.068619446999104,High packet rate (possible DoS)
0,0,0.08136184304176403,
0,0,0.08365520052572423,
0,0,0.08660200655517225,
0,0,0.09144799727598124,Traffic spike detected
1,1,-0.18864110002247647,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.14775078492922855,High packet rate (possible DoS)
0,1,-0.09168285838704548,Data imbalance (possible exfiltration)
0,0,0.09216172012836249,
1,1,-0.09530140193964132,Data imbalance (possible exfiltration)
1,0,0.0574219930309377,
1,0,0.058893674965790066,
1,1,-0.15746637513794604,High packet rate (possible DoS)
1,1,-0.22740195360815074,High packet rate (possible DoS)
0,0,0.057794724972945244,
0,1,-0.05165491252126547,Data imbalance (possible exfiltration)
1,0,0.06118289724587128,
0,0,0.08843201028919467,
1,1,-0.19836952052348866,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09108169110497172,
0,0,0.03558042231411018,
1,1,-0.15674043864844023,High packet rate (possible DoS)
0,0,0.08170669225168492,
1,1,-0.05021990487893924,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.16085712841211763,High packet rate (possible DoS)
1,1,-0.19747817367624299,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.1619418347305812,High packet rate (possible DoS)
0,0,0.08509976708791933,
0,0,0.020178713920691538,
0,0,0.03267019865611265,Data imbalance (possible exfiltration)
0,0,0.09234063588964553,
0,0,0.08712171862804963,Traffic spike detected
1,1,-0.1683231526039417,High packet rate (possible DoS)
0,0,0.09374743306347882,
0,0,0.08882621285625003,Traffic spike detected
0,0,0.09030353781733619,
0,0,0.08883201427050391,Traffic spike detected
1,1,-0.13187155411582074,"Data imbalance (possible exfiltration), Traffic spike detected"
1,0,0.025344611211347623,
0,0,0.09319092782608696,Traffic spike detected
0,0,0.08735231651540087,
1,1,-0.09820858658724474,High packet rate (possible DoS)
1,1,-0.17030349793020938,
1,1,-0.14544893724974106,High packet rate (possible DoS)
0,0,0.09100616585590143,Traffic spike detected
1,1,-0.001022950092258057,Data imbalance (possible exfiltration)
0,0,0.08999093581788192,
1,1,-0.20124174256362304,High packet rate (possible DoS)
0,0,0.08964578060279388,
1,1,-0.16308139131335575,High packet rate (possible DoS)
1,1,-0.15666862075937737,
1,0,0.06118289724587128,
1,1,-0.14274117502995554,High packet rate (possible DoS)
1,1,-0.10152997034082312,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.20297370898141487,High packet rate (possible DoS)
1,0,0.01347923858723249,Data imbalance (possible exfiltration)
1,1,-0.17047270663099,
0,1,-0.075823472995045,High packet rate (possible DoS)
0,0,0.05431898259422807,
0,0,0.07006010437520854,
0,1,-0.03582002373393972,Data imbalance (possible exfiltration)
1,0,0.02325150532501974,
1,1,-0.1639785199905528,High packet rate (possible DoS)
1,0,0.02488338787789418,
0,0,0.08853765684651715,
0,0,0.09094074079267711,Traffic spike detected
1,1,-0.15674043864844023,High packet rate (possible DoS)
1,1,-0.2192872321456174,High packet rate (possible DoS)
1,0,0.06620777626846402,
0,0,0.0900507556513308,
0,0,0.09236350791083098,
0,1,-0.03010008619851945,
1,1,-0.15972206575319725,High packet rate (possible DoS)
1,1,-0.14614055897144473,High packet rate (possible DoS)
0,0,0.0536067996565367,
1,0,0.0015081542642003676,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.17423815669874554,
1,1,-0.0022199481251074515,
