Actual,Predicted,Anomaly_Score,Explanation
1,1,-0.16252510541567677,High packet rate (possible DoS)
1,0,0.04599952798915247,
0,0,0.0813805886780723,
1,1,-0.15555675013510029,
0,1,-0.016529827095597027,Data imbalance (possible exfiltration)
0,0,0.07849134392720003,
1,1,-0.21089757811328036,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.06985848297134994,Traffic spike detected
1,0,0.009502365245545263,Data imbalance (possible exfiltration)
1,0,0.04426672321042213,
0,0,0.07356132943945787,Traffic spike detected
1,1,-0.1286231956403262,
1,1,-0.1638073689152505,High packet rate (possible DoS)
1,0,0.03333591978536443,Data imbalance (possible exfiltration)
1,1,-0.06490860266774473,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.0839903425491696,
1,1,-0.1759895397864497,High packet rate (possible DoS)
1,1,-0.06409243200520626,Data imbalance (possible exfiltration)
1,1,-0.19116564793303414,High packet rate (possible DoS)
0,1,-0.054533965878927226,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.188014096079128,High packet rate (possible DoS)
1,1,-0.18388923279964375,High packet rate (possible DoS)
1,1,-0.1527998264978897,High packet rate (possible DoS)
0,0,0.07902176355058682,
1,0,0.05089502728600159,
1,1,-0.18842394223390346,High packet rate (possible DoS)
1,1,-0.1835680136231107,High packet rate (possible DoS)
1,1,-0.10053257326028908,
1,1,-0.043900999522743345,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.11951054590952748,High error rate (suspicious behavior)
0,0,0.08416242457711925,
1,0,0.049230033107886095,
1,1,-0.019278095633710635,Data imbalance (possible exfiltration)
0,0,0.07252225473282176,Traffic spike detected
0,0,0.025830890937235396,Data imbalance (possible exfiltration)
1,0,0.03823868342202413,
0,0,0.01416621288327835,Traffic spike detected
0,0,0.07871714499930771,
0,0,0.07665987309092931,Traffic spike detected
1,1,-0.02067921897418229,Data imbalance (possible exfiltration)
0,0,0.06588052530815403,Traffic spike detected
1,1,-0.032306669355998796,
0,0,0.08001263966084066,
1,1,-0.1696613472792846,High error rate (suspicious behavior)
1,1,-0.0685418573758303,
0,0,0.060003374055751624,Traffic spike detected
0,1,-0.09446224532070624,High packet rate (possible DoS)
0,1,-0.0003731114928809953,High packet rate (possible DoS)
1,0,0.0436428711003094,
1,1,-0.025717094929002593,
0,0,0.03936846817934547,
0,0,0.007622839454581309,High packet rate (possible DoS)
1,1,-0.21351907151675287,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.1277080105843511,
0,0,0.024374713019341243,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.03186529430678259,Data imbalance (possible exfiltration)
1,1,-0.017105657507860972,
1,1,-0.11953749766327249,High error rate (suspicious behavior)
0,0,0.07977484652641731,
0,0,0.07452212302447508,Traffic spike detected
0,0,0.05227672049227433,Traffic spike detected
1,1,-0.02564197454989431,Data imbalance (possible exfiltration)
1,1,-0.06368168056147422,
1,1,-0.16514828739018717,High error rate (suspicious behavior)
0,0,0.06832794674900783,
1,1,-0.15467614557242637,High error rate (suspicious behavior)
1,1,-0.19007242281867542,High packet rate (possible DoS)
1,1,-0.02139406465654914,Data imbalance (possible exfiltration)
1,1,-0.17631512521666914,High packet rate (possible DoS)
0,1,-0.0023288435058670953,High packet rate (possible DoS)
0,0,0.07752485210463722,
0,0,0.07493065705835433,
1,1,-0.13909549358042717,High packet rate (possible DoS)
0,1,-0.0036512818664651836,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.15221521709294705,
1,1,-0.18470199521704278,High packet rate (possible DoS)
1,0,0.024945803962327262,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.06885620544762194,Traffic spike detected
1,1,-0.19851561649492744,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.012865152255316814,
0,0,0.07389047603208859,
1,1,-0.2078955453499246,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.07624926268993298,
0,1,-0.09381146569411536,High packet rate (possible DoS)
1,1,-0.04014047012388944,
1,0,0.04840508805577837,
1,1,-0.19930198950774503,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.18491884491357724,High packet rate (possible DoS)
0,0,0.08064560200109322,
1,1,-0.18658181627712866,High packet rate (possible DoS)
1,1,-0.06699696112884929,
1,1,-0.2134492625097375,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.0150108875105337,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08122844992965911,
0,1,-0.00048057275648516473,High packet rate (possible DoS)
0,0,0.05881501951592444,
1,1,-0.07850721161023322,Data imbalance (possible exfiltration)
1,1,-0.18633406909917094,High packet rate (possible DoS)
0,0,0.008543725886825726,High packet rate (possible DoS)
0,0,0.0751076518820255,
0,0,0.0817312793581555,
0,0,0.07463313003540012,Traffic spike detected
1,0,0.029416993925241164,Data imbalance (possible exfiltration)
1,1,-0.1645834816871482,High packet rate (possible DoS)
1,1,-0.032306669355998796,
0,0,0.08287653565838538,
1,1,-0.10249438314196968,
1,1,-0.16142651481494552,High packet rate (possible DoS)
1,1,-0.16252510541567677,High packet rate (possible DoS)
0,0,0.07983579339491742,
1,1,-0.17938518348626065,
0,0,0.020679784334581564,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.07746129275749736,
1,1,-0.18969900053392608,High packet rate (possible DoS)
0,1,-0.020292287226303662,
1,1,-0.11543369751558918,High error rate (suspicious behavior)
0,1,-0.0385121106324835,Data imbalance (possible exfiltration)
1,1,-0.06334833520776895,Data imbalance (possible exfiltration)
0,0,0.02357518852187901,Data imbalance (possible exfiltration)
1,1,-0.1901562987656661,High packet rate (possible DoS)
0,0,0.07966662084883169,
0,1,-0.06993459831126198,High packet rate (possible DoS)
1,1,-0.08914126660069588,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.06822362149828753,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.005921243013801647,
0,1,-0.09584717146880661,High packet rate (possible DoS)
0,0,0.07936620082152651,
1,1,-0.2117929252676195,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,0,0.044410887962283985,
0,0,0.06974631604076248,
1,1,-0.1640448689813223,High packet rate (possible DoS)
1,1,-0.21939281868196447,High packet rate (possible DoS)
0,0,0.08283085289931075,
0,1,-0.09567352652072836,High packet rate (possible DoS)
0,0,0.08199136929344747,
1,1,-0.03234415959574105,Data imbalance (possible exfiltration)
0,0,0.06621401442698993,Traffic spike detected
0,0,0.07062315159564458,
0,0,0.07777246891000805,
0,0,0.04244329230125182,
1,1,-0.07751785788332705,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.07834393579895649,
0,0,0.02479464901362105,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.14587855712710274,High packet rate (possible DoS)
0,0,0.07333941781362968,
0,0,0.053857872414451335,Traffic spike detected
1,1,-0.07059944413798208,
0,0,0.07551098672201673,
0,0,0.046073087645807365,Data imbalance (possible exfiltration)
1,1,-0.2106850189824344,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,1,-0.14191200357094103,High packet rate (possible DoS)
0,0,0.07809819621072189,
1,1,-0.21000457422630936,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.012699106037934227,
1,1,-0.17920059859507753,High packet rate (possible DoS)
1,1,-0.1669616430028109,High packet rate (possible DoS)
0,0,0.07239126328604784,
0,0,0.0649043749753298,Traffic spike detected
1,0,0.029006524939806877,"Data imbalance (possible exfiltration), Traffic spike detected"
0,1,-0.0017152770204979517,Traffic spike detected
0,0,0.08236063249323833,
1,1,-0.03402646389845582,
1,1,-0.1895580459269598,High packet rate (possible DoS)
1,1,-0.15740260429024877,High packet rate (possible DoS)
0,0,0.07684121582927772,Traffic spike detected
0,1,-0.037740184889299644,Data imbalance (possible exfiltration)
0,0,0.07101371608256346,
0,0,0.07744832668901752,
1,0,0.0459407178195651,
0,0,0.08115898993031573,
1,1,-0.1751816508827434,High error rate (suspicious behavior)
1,1,-0.007913726033980828,
0,0,0.07930233877973247,
0,0,0.07939395732922211,
0,0,0.07342208697930819,
0,1,-0.09533311300740288,High packet rate (possible DoS)
1,1,-0.07805175774738443,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.023432525289648565,Data imbalance (possible exfiltration)
1,1,-0.13105655565838514,
0,1,-0.06985683813340254,
1,1,-0.10414208644273693,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08088522180191138,Traffic spike detected
0,0,0.07157516858687796,
1,1,-0.17314337190503348,High packet rate (possible DoS)
0,0,0.057858035407424846,Traffic spike detected
0,1,-0.03127565030907903,
0,0,0.08019528771656997,
1,0,0.005620507191193225,Data imbalance (possible exfiltration)
0,0,0.0748250227713263,Traffic spike detected
0,0,0.06368249097440432,Traffic spike detected
1,0,0.047496300111483813,
0,0,0.05553558676901027,
0,0,0.06910832789240279,Traffic spike detected
1,1,-0.0699119367393028,
0,0,0.06947463084130528,
0,1,-0.1304784402525896,Traffic spike detected
1,1,-0.1640448689813223,High packet rate (possible DoS)
0,0,0.08082522409327658,
1,1,-0.16716023249881207,High error rate (suspicious behavior)
0,0,0.07753560160052819,
0,0,0.08104034462133436,
1,1,-0.2182114319078663,High packet rate (possible DoS)
1,0,0.04599952798915247,
0,0,0.07749739059579563,
0,0,0.061538781827696065,
1,1,-0.19830724538854405,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.15754655812963936,
0,0,0.07281401435812151,Traffic spike detected
1,0,0.04402566500174626,
1,1,-0.08226603453364645,
1,1,-0.1558202508133868,High packet rate (possible DoS)
0,0,0.08394310476214989,
1,1,-0.16213530451828517,High packet rate (possible DoS)
1,1,-0.16304213852742278,High packet rate (possible DoS)
1,1,-0.1533441375392851,High packet rate (possible DoS)
1,1,-0.014159994922903207,
1,1,-0.04919945268980774,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.007075277668287749,
0,0,0.07765030553426322,
0,0,0.02021838442443319,
1,1,-0.16897741294522195,High packet rate (possible DoS)
0,0,0.07739447493123752,
1,1,-0.18969900053392608,High packet rate (possible DoS)
0,0,0.07778679784649123,
1,1,-0.18842394223390346,High packet rate (possible DoS)
0,0,0.06534650698492145,Traffic spike detected
1,1,-0.15737629727080493,
1,0,0.005470351177918109,Data imbalance (possible exfiltration)
0,0,0.07702552888357905,
0,1,-0.095152943994814,High packet rate (possible DoS)
1,1,-0.060976219695431044,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.18574149293968634,High packet rate (possible DoS)
1,1,-0.006263996156944174,
1,1,-0.1881580441662425,High packet rate (possible DoS)
1,1,-0.15900175279154682,High packet rate (possible DoS)
1,1,-0.1909597628501971,High packet rate (possible DoS)
0,0,0.05898195232458786,Traffic spike detected
1,1,-0.04582451568332507,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.042512639328249446,Data imbalance (possible exfiltration)
1,1,-0.18614980096199696,High packet rate (possible DoS)
1,1,-0.1913261464943894,High packet rate (possible DoS)
1,1,-0.19743213233397405,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.18678622008005663,High packet rate (possible DoS)
1,1,-0.02564197454989431,Data imbalance (possible exfiltration)
0,0,0.07323833960063175,
1,1,-0.18126486864056568,
0,0,0.07564623184099284,
1,1,-0.2122188652966458,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.07806840491795142,
1,0,0.05001447477547494,
0,0,0.0770778552768594,
0,0,0.07539120368468333,
0,1,-0.008581152839186479,High packet rate (possible DoS)
1,1,-0.15907895660288918,High packet rate (possible DoS)
0,0,0.0781842448465016,
0,0,0.055430127417129826,
1,1,-0.11745274391302518,High error rate (suspicious behavior)
1,1,-0.11951054590952748,High error rate (suspicious behavior)
1,1,-0.17421214237060556,
1,1,-0.1385460220673559,
1,1,-0.039434084706155004,
0,0,0.06801887930099854,Traffic spike detected
1,1,-0.1940724981244445,High error rate (suspicious behavior)
1,1,-0.06822362149828753,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.07744030314763845,
1,1,-0.0746226556195862,
1,0,0.01861213344486312,Data imbalance (possible exfiltration)
1,0,0.04248951028827369,
1,0,0.027294250498620554,
0,0,0.07691561368217004,
1,1,-0.1966005358342684,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,1,-0.09497953385941982,High packet rate (possible DoS)
0,1,-0.01531436723584878,Data imbalance (possible exfiltration)
1,0,0.04164072878486619,
0,0,0.08305492184539048,
0,1,-0.14189035340353573,High packet rate (possible DoS)
1,1,-0.197266446558944,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.06716469800693436,
0,0,0.07413134648766428,
1,1,-0.021823408103563757,Data imbalance (possible exfiltration)
1,1,-0.21250163986113746,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.07979275995872676,
1,0,0.032316239789861034,
1,1,-0.036889393484967226,
0,1,-0.009388210502300542,High packet rate (possible DoS)
1,1,-0.1006459327199013,
0,0,0.0817312793581555,
0,0,0.07555977503585576,
1,1,-0.24625247402336625,High packet rate (possible DoS)
0,0,0.011231200756057214,
0,0,0.08335623252500335,
1,0,0.02764257774612844,
0,0,0.0747230251313643,
1,1,-0.19116564793303414,High packet rate (possible DoS)
0,0,0.039638496608681406,
0,0,0.07962431372116652,
1,1,-0.13954436937601578,
0,0,0.08215097969488261,
1,1,-0.028688037730713267,
0,0,0.07946078242196253,
1,1,-0.1976393929218614,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.05217488560612121,
1,0,0.029316827091665443,Data imbalance (possible exfiltration)
0,0,0.08009674934600297,
1,1,-0.1200677745382639,
0,0,0.08148142407359027,
1,1,-0.19042963729187845,
1,1,-0.1541388570803781,High packet rate (possible DoS)
0,0,0.0813358661668836,
1,0,0.04265433272955771,
0,0,0.08068424075574399,
1,1,-0.017253450193410624,
1,1,-0.18822000407269257,High packet rate (possible DoS)
1,1,-0.205803978010485,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,0,0.012003622105384193,Data imbalance (possible exfiltration)
0,0,0.08303280823945502,
0,0,0.03101347101571611,Data imbalance (possible exfiltration)
0,0,0.07703645909478546,Traffic spike detected
1,1,-0.18842394223390346,High packet rate (possible DoS)
0,1,-0.05629200060069728,
0,1,-1.4708482360570319e-05,High packet rate (possible DoS)
0,0,0.08070557136754014,
0,0,0.08009674934600297,
1,1,-0.017523452218325408,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.1232511151944845,
0,0,0.07563118146132175,
0,0,0.0658953742726664,Traffic spike detected
1,1,-0.22292394568369378,High packet rate (possible DoS)
0,0,0.0722165846781404,Traffic spike detected
0,0,0.08067296908348442,
0,0,0.07076939574751417,Traffic spike detected
1,1,-0.15977967232453738,High packet rate (possible DoS)
0,0,0.08229255033615684,
0,0,0.07158762524520257,Traffic spike detected
1,1,-0.186516003847485,High packet rate (possible DoS)
1,1,-0.08279168732479325,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.21047253174672653,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.1843397341385521,High packet rate (possible DoS)
0,0,0.05825300658924365,
0,0,0.030195962853302893,Data imbalance (possible exfiltration)
0,0,0.07996121084707514,
0,0,0.07916667907995217,
1,1,-0.035932507529659874,
0,0,0.03296270376895538,Data imbalance (possible exfiltration)
0,0,0.08033413712480875,
1,1,-0.2122394790693568,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.06959365651330868,Traffic spike detected
1,1,-0.17474407656399826,
1,1,-0.20003996484960385,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.009029662377696313,Data imbalance (possible exfiltration)
1,1,-0.009970444972149495,
0,0,0.08121564353187344,
1,0,0.01177856697689067,Data imbalance (possible exfiltration)
0,1,-0.015925680022731092,
1,1,-0.21271481364635725,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.1886727499485924,High packet rate (possible DoS)
0,0,0.010291125963875714,High packet rate (possible DoS)
0,1,-0.008566437051582165,
1,1,-0.140389618964342,
0,0,0.04115750201733287,Traffic spike detected
0,0,0.011803454597606233,Data imbalance (possible exfiltration)
0,1,-0.01880003632408722,
0,0,0.07726353828979404,
0,0,0.08014187009143925,
0,0,0.0030615069627015767,High packet rate (possible DoS)
0,0,0.0026219024341732067,High packet rate (possible DoS)
1,1,-0.1597890112565422,High packet rate (possible DoS)
0,0,0.07789691620198785,
1,0,0.019933980958224295,
1,1,-0.14328221450820222,High packet rate (possible DoS)
0,0,0.06915487887686383,
1,1,-0.01621081623615489,
0,0,0.017009274799475393,
1,1,-0.2200395537103429,High packet rate (possible DoS)
1,1,-0.09371850963230133,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.020353471383396493,Data imbalance (possible exfiltration)
1,1,-0.06321115871445215,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.024576011525672792,Data imbalance (possible exfiltration)
1,1,-0.1893527045929031,High packet rate (possible DoS)
0,1,-0.095152943994814,High packet rate (possible DoS)
0,0,0.06686320237018689,
1,1,-0.09083868280642049,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.17101982659005233,
1,1,-0.18261474011731493,High packet rate (possible DoS)
1,0,0.02310782491212021,
0,0,0.08075824328288644,Traffic spike detected
1,1,-0.16112530308285855,High packet rate (possible DoS)
0,0,0.021139473112983587,High packet rate (possible DoS)
0,1,-0.016887690841644265,Data imbalance (possible exfiltration)
1,1,-0.0777165626454091,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.0777501121593886,Traffic spike detected
1,0,0.04941857341907435,
1,1,-0.21000457422630936,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.18491884491357724,High packet rate (possible DoS)
0,0,0.06251860214162314,
0,0,0.06165867175166195,
1,1,-0.09090590169527368,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.0672996010895981,
1,1,-0.06890670384023911,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.06371196144932939,Data imbalance (possible exfiltration)
1,1,-0.18497320368103054,High packet rate (possible DoS)
0,0,0.06651780702567711,
0,0,0.08486000919917341,
1,1,-0.13399018677812957,High packet rate (possible DoS)
1,1,-0.1624681995324102,High packet rate (possible DoS)
1,0,0.01844614405635847,Data imbalance (possible exfiltration)
0,0,0.07412483174974654,
1,1,-0.04749053653391838,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.2122394790693568,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.21827499031277808,High packet rate (possible DoS)
0,1,-0.0403044270815659,Data imbalance (possible exfiltration)
1,1,-0.020807265214273007,Data imbalance (possible exfiltration)
1,1,-0.22078986841379977,High packet rate (possible DoS)
0,0,0.08113552793526535,
1,1,-0.2133769675396241,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.055673035495401924,
0,1,-0.029948357465868658,"Data imbalance (possible exfiltration), Traffic spike detected"
1,0,0.04726942210823459,
0,0,0.07880315651623987,
0,0,0.08068087809528146,
0,0,0.07813047237498194,Traffic spike detected
0,0,0.05733818025891735,
1,0,0.006786399927772746,Data imbalance (possible exfiltration)
1,1,-0.11800815170624823,High error rate (suspicious behavior)
1,1,-0.15421036573743008,High packet rate (possible DoS)
1,1,-0.005119270765037598,"Data imbalance (possible exfiltration), Traffic spike detected"
0,1,-0.15516547887274268,
0,0,0.08355738342443059,
1,1,-0.0035421665143381964,
1,1,-0.1907701612997753,High packet rate (possible DoS)
1,1,-0.06325811555857203,Data imbalance (possible exfiltration)
0,0,0.073998154466482,
1,1,-0.18467651671594965,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.18965078291282456,High packet rate (possible DoS)
1,1,-0.18733394499757927,High packet rate (possible DoS)
0,0,0.028002102855500977,Data imbalance (possible exfiltration)
0,1,-0.01875335243905002,
0,0,0.030468163718932073,Data imbalance (possible exfiltration)
0,0,0.08467049676263166,
1,1,-0.19007242281867542,High packet rate (possible DoS)
1,1,-0.09262973746092329,
1,1,-0.06101305059470569,Data imbalance (possible exfiltration)
0,0,0.08450732544601336,
1,1,-0.12422081038478483,
0,0,0.003433580812310044,Data imbalance (possible exfiltration)
1,1,-0.04561326539245558,
1,1,-0.2193215366806387,High packet rate (possible DoS)
0,0,0.027223654411781817,Data imbalance (possible exfiltration)
0,0,0.05697769181124862,Traffic spike detected
0,0,0.04224541156392175,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.01247639571691267,
1,0,0.022352449163156207,
1,1,-0.1911010429061839,High packet rate (possible DoS)
0,0,0.0703886401424611,
0,0,0.08201418837166258,
1,1,-0.16276327905986077,High packet rate (possible DoS)
1,1,-0.21280921243982986,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.18354811635123325,High packet rate (possible DoS)
1,1,-0.21047253174672653,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.1911010429061839,High packet rate (possible DoS)
0,0,0.0841448004294143,
1,1,-0.06890670384023911,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.0026071551174809415,High packet rate (possible DoS)
1,1,-0.19976278334721553,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.07842768162281955,
0,0,0.07985279648546567,
1,1,-0.19726644655894388,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.07249772075004074,Traffic spike detected
0,0,0.08122844992965911,
1,1,-0.1396228629559737,High packet rate (possible DoS)
0,0,0.07891646002129732,
0,0,0.07424884972152329,Traffic spike detected
1,1,-0.17661802099507906,
1,1,-0.019304068286698506,
1,1,-0.20003996484960385,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.09903971683148971,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.05919534769831236,
1,1,-0.07991617234236098,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08101893936619786,Traffic spike detected
0,0,0.08246720017497455,
1,1,-0.15997388983455174,High packet rate (possible DoS)
1,1,-0.14914916378091903,
0,0,0.07401101173975261,
1,1,-0.15524076110963558,
0,0,0.0775741635661778,
1,1,-0.18678622008005663,High packet rate (possible DoS)
0,0,0.08015587212217312,
0,0,0.08163940617579268,
1,0,0.04564845954029839,
1,1,-8.5001660920625e-05,Data imbalance (possible exfiltration)
0,0,0.08093262958479358,
1,1,-0.027300596793887022,
1,1,-0.06656588374536138,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.15754643178267824,
0,0,0.0792610121901775,
1,1,-0.20710613870115457,High error rate (suspicious behavior)
1,1,-0.18976345673833594,High packet rate (possible DoS)
1,1,-0.15977967232453738,High packet rate (possible DoS)
0,0,0.07746862560462664,
1,1,-0.02122016661089038,Data imbalance (possible exfiltration)
1,1,-0.21867635237386407,High packet rate (possible DoS)
1,1,-0.2124525641523718,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.21196145304626968,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.04768051698642328,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.17405751686513704,High error rate (suspicious behavior)
1,1,-0.21111020916359002,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,0,0.04879348798916888,
0,0,0.0836606921204947,
0,0,0.0747814344982553,Traffic spike detected
0,0,0.08291902252605055,
1,0,0.04245039735306105,
0,0,0.08151875968510952,
1,1,-0.18997334019132595,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.1808558496071736,
1,1,-0.021950575411619877,Data imbalance (possible exfiltration)
0,0,0.07357287047112016,
1,0,0.048940718643792624,
0,0,0.05548535773211666,Traffic spike detected
0,0,0.08421028845633582,
0,0,0.07890283262113912,
1,1,-0.19116564793303414,High packet rate (possible DoS)
0,1,-0.014604841560812043,Data imbalance (possible exfiltration)
1,1,-0.17963739161010306,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.017289510442044687,
1,1,-0.22108755346947495,High packet rate (possible DoS)
1,1,-0.020807265214273007,Data imbalance (possible exfiltration)
1,0,0.024964048737345923,Data imbalance (possible exfiltration)
1,1,-0.21351907151675287,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.0690298563006751,Traffic spike detected
1,1,-0.2123875071374669,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.21351907151675287,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.062231648609143986,
1,1,-0.018171104227640233,
1,1,-0.06137104948661831,Data imbalance (possible exfiltration)
1,1,-0.03646669020888005,
1,1,-0.18976345673833594,High packet rate (possible DoS)
1,1,-0.0073784253639546105,
1,0,0.003951844203967492,Data imbalance (possible exfiltration)
0,0,0.007223290505026514,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.005201080414870052,High packet rate (possible DoS)
0,0,0.08071470775339334,
0,0,0.08416144859208557,
1,1,-0.1923815299638758,High packet rate (possible DoS)
1,1,-0.19855907420846297,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,1,-0.019050964853020547,
0,0,0.052066704909241535,
0,0,0.07771009046091659,
1,1,-0.12498097473613523,
0,1,-0.09282809422658944,High packet rate (possible DoS)
1,1,-0.2198629627248686,High packet rate (possible DoS)
1,1,-0.16358628030299938,High error rate (suspicious behavior)
1,1,-0.027618349708238454,
1,0,0.0425775739953283,
1,1,-0.1843397341385521,High packet rate (possible DoS)
1,1,-0.20793165538074587,High error rate (suspicious behavior)
1,0,0.010897086586466098,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.1251653795335026,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.18354811635123325,High packet rate (possible DoS)
1,1,-0.08928078069013823,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.07521115441359222,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.18699069304309002,High packet rate (possible DoS)
1,1,-0.18262655412472928,High packet rate (possible DoS)
1,1,-0.1893636083820317,High packet rate (possible DoS)
1,1,-0.15312650304224673,
0,0,0.0757064605650738,
1,1,-0.2200395537103429,High packet rate (possible DoS)
0,0,0.07053060406135914,Traffic spike detected
0,0,0.07476473420161689,
0,0,0.07481215143267106,
0,0,0.08054694858443456,
1,1,-0.016122876879398174,"Data imbalance (possible exfiltration), Traffic spike detected"
1,0,0.04749089336436063,
0,0,0.05590755983797463,
0,0,0.07738346906175875,Traffic spike detected
1,1,-0.2182114319078663,High packet rate (possible DoS)
1,1,-0.21089757811328036,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.18695809731153146,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.18546367652456852,High packet rate (possible DoS)
0,1,-0.13810805715236196,High packet rate (possible DoS)
0,0,0.07775002588401331,
0,0,0.07702552888357905,
1,1,-0.1661948749788864,High error rate (suspicious behavior)
1,1,-0.13005704380330663,
1,1,-0.12735825306513693,
1,1,-0.16237360174596982,
0,1,-0.010645163307611116,
0,0,0.08263188022393753,
1,1,-0.18699069304309002,High packet rate (possible DoS)
0,0,0.06872950937588357,Traffic spike detected
1,1,-0.2186453316658289,High packet rate (possible DoS)
1,1,-0.08279168732479325,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.08998601571403853,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,0,0.01775964851200612,"Data imbalance (possible exfiltration), Traffic spike detected"
0,1,-0.006553655681087789,High packet rate (possible DoS)
1,1,-0.18692483607059018,High packet rate (possible DoS)
0,1,-0.06087736450812131,Data imbalance (possible exfiltration)
